timestamp,kontrol_mota,factor,error_traj,delta_v,yaw,distancia
1.76891e+09,nag,1,0,0,0,1.162
1.76891e+09,nag,1,0,0,0,1.162
1.76891e+09,nag,1,0,0,0,1.162
1.76891e+09,nag,1,0,0,0,1.162
1.76891e+09,nag,1,0,0,0,1.131
1.76891e+09,nag,1,0,0,0,1.131
1.76891e+09,nag,1,0,0,0,1.11
1.76891e+09,nag,1,0,0,0,1.11
1.76891e+09,nag,1,0,0,0,1.082
1.76891e+09,nag,1,0,0,0,1.082
1.76891e+09,nag,1,0,0,0,1.082
1.76891e+09,nag,1,0,0,0,1.053
1.76891e+09,nag,1,0,0,0,1.053
1.76891e+09,nag,1,0,0,0,1.053
1.76891e+09,nag,1,0,0,0,1.053
1.76891e+09,nag,1,0,0,0,1.038
1.76891e+09,nag,1,0,0,0,1.038
1.76891e+09,nag,1,0,0,0,1.038
1.76891e+09,nag,1,0,0,0,1.006
1.76891e+09,nag,1,0,0,0,1.006
1.76891e+09,nag,1,0,0,0,1.006
1.76891e+09,nag,1,0,0,0,0.992
1.76891e+09,nag,1,0,0,0,0.992
1.76891e+09,nag,1,0,0,0,0.992
1.76891e+09,nag,1,0,0,0,0.955
1.76891e+09,nag,1,0,0,0,0.955
1.76891e+09,nag,1,0,0,0,0.955
1.76891e+09,nag,1,0,0,0,0.933
1.76891e+09,nag,1,0,0,0,0.933
1.76891e+09,nag,1,0,0,0,0.933
1.76891e+09,nag,1,0,0,0,0.909
1.76891e+09,nag,1,0,0,0,0.909
1.76891e+09,nag,1,0,0,0,0.909
1.76891e+09,nag,1,0,0,0,0.909
1.76891e+09,nag,1,0,0,0,0.891
1.76891e+09,nag,1,0,0,0,0.891
1.76891e+09,nag,1,0,0,0,0.865
1.76891e+09,nag,1,0,0,0,0.865
1.76891e+09,nag,1,0,0,0,0.865
1.76891e+09,nag,1,0,0,0,0.843
1.76891e+09,nag,1,0,0,0,0.843
1.76891e+09,nag,1,0,0,0,0.843
1.76891e+09,nag,1,0,0,0,0.843
1.76891e+09,nag,1,0,0,0,0.818
1.76891e+09,nag,1,0,0,0,0.818
1.76891e+09,nag,1,0,0,0,0.818
1.76891e+09,nag,1,0,0,0,0.795
1.76891e+09,nag,1,0,0,0,0.795
1.76891e+09,nag,1,0,0,0,0.795
1.76891e+09,nag,1,0,0,0,0.778
1.76891e+09,nag,1,0,0,0,0.778
1.76891e+09,nag,1,0,0,0,0.778
1.76891e+09,nag,1,0,0,0,0.756
1.76891e+09,nag,1,0,0,0,0.756
1.76891e+09,nag,1,0,0,0,0.756
1.76891e+09,nag,1,0,0,0,0.756
1.76891e+09,nag,1,0,0,0,0.74
1.76891e+09,nag,1,0,0,0,0.74
1.76891e+09,nag,1,0,0,0,0.74
