timestamp,kontrol_mota,factor,error_traj,delta_v,yaw,distancia
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.362
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.362
1.7689e+09,nbs,2.5,0,0,0,1.33
1.7689e+09,nbs,2.5,0,0,0,1.33
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,1.33
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,1.316
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,1.316
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,1.316
1.7689e+09,nbs,2.5,0,0,0,1.297
1.7689e+09,nbs,2.5,0,0,0,1.297
1.7689e+09,nbs,2.5,0,0,0,1.297
1.7689e+09,nbs,2.5,0,0,0,1.297
1.7689e+09,nbs,2.5,0,0,0,1.273
1.7689e+09,nbs,2.5,0,0,0,1.273
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.24
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.24
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.217
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.217
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.217
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.191
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.191
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.191
1.7689e+09,nbs,2.5,0,0,0,1.171
1.7689e+09,nbs,2.5,0,0,0,1.171
1.7689e+09,nbs,2.5,0,0,0,1.171
1.7689e+09,nbs,2.5,0,0,0,1.147
1.7689e+09,nbs,2.5,0,0,0,1.147
1.7689e+09,nbs,2.5,0,0,0,1.147
1.7689e+09,nbs,2.5,0,0,0,1.147
1.7689e+09,nbs,2.5,0,0,0,1.121
1.7689e+09,nbs,2.5,0,0,0,1.121
1.7689e+09,nbs,2.5,0,0,0,1.121
1.7689e+09,nbs,2.5,0,0,0,1.099
1.7689e+09,nbs,2.5,0,0,0,1.099
1.7689e+09,nbs,2.5,0,0,0,1.099
1.7689e+09,nbs,2.5,0,0,0,1.074
1.7689e+09,nbs,2.5,0,0,0,1.074
1.7689e+09,nbs,2.5,0,0,0,1.074
1.7689e+09,nbs,2.5,0,0,0,1.054
1.7689e+09,nbs,2.5,0,0,0,1.054
1.7689e+09,nbs,2.5,0,0,0,1.054
1.7689e+09,nbs,2.5,0,0,0,1.054
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.038
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.038
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.038
1.7689e+09,nbs,2.5,0.277778,1.81818,1,1.016
1.7689e+09,nbs,2.5,0,0,0,1.016
1.7689e+09,nbs,2.5,0,0,0,1.016
1.7689e+09,nbs,2.5,0,0,0,0.99
1.7689e+09,nbs,2.5,0,0,0,0.99
1.7689e+09,nbs,2.5,0,0,0,0.99
1.7689e+09,nbs,2.5,0,0,0,0.976
1.7689e+09,nbs,2.5,0,0,0,0.976
1.7689e+09,nbs,2.5,0,0,0,0.976
1.7689e+09,nbs,2.5,0,0,0,0.951
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.951
1.7689e+09,nbs,2.5,3.33333,17.7622,12,0.951
1.7689e+09,nbs,2.5,3.33333,17.7622,12,0.951
1.7689e+09,nbs,2.5,3.33333,17.7622,12,0.939
1.7689e+09,nbs,2.5,6.11111,28.5334,22,0.939
1.7689e+09,nbs,2.5,6.11111,28.5334,22,0.939
1.7689e+09,nbs,2.5,6.11111,28.5334,22,0.939
1.7689e+09,nbs,2.5,5.83333,27.5483,21,0.921
1.7689e+09,nbs,2.5,5.83333,27.5483,21,0.921
1.7689e+09,nbs,2.5,5,24.4869,18,0.921
1.7689e+09,nbs,2.5,5,24.4869,18,0.921
1.7689e+09,nbs,2.5,3.88889,20.106,14,0.903
1.7689e+09,nbs,2.5,3.88889,20.106,14,0.903
1.7689e+09,nbs,2.5,2.77778,15.2774,10,0.878
1.7689e+09,nbs,2.5,2.77778,15.2774,10,0.878
1.7689e+09,nbs,2.5,2.22222,12.6345,8,0.878
1.7689e+09,nbs,2.5,1.66667,9.83532,6,0.864
1.7689e+09,nbs,2.5,1.66667,9.83532,6,0.864
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.864
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.864
1.7689e+09,nbs,2.5,0.833333,5.20155,3,0.839
1.7689e+09,nbs,2.5,0.833333,5.20155,3,0.839
1.7689e+09,nbs,2.5,0.555556,3.55942,2,0.839
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.822
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.822
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.822
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.799
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.799
1.7689e+09,nbs,2.5,0,0,0,0.778
1.7689e+09,nbs,2.5,0,0,0,0.778
1.7689e+09,nbs,2.5,0,0,0,0.778
1.7689e+09,nbs,2.5,0,0,0,0.756
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,0.756
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,0.756
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,0.744
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,0.744
1.7689e+09,nbs,2.5,-0.277778,-1.81818,-1,0.744
1.7689e+09,nbs,2.5,0,0,0,0.744
1.7689e+09,nbs,2.5,0,0,0,0.713
1.7689e+09,nbs,2.5,0,0,0,0.713
1.7689e+09,nbs,2.5,0,0,0,0.713
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.704
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.704
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.704
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.681
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.681
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.681
1.7689e+09,nbs,2.5,0,0,0,0.662
1.7689e+09,nbs,2.5,0,0,0,0.662
1.7689e+09,nbs,2.5,0,0,0,0.662
1.7689e+09,nbs,2.5,0,0,0,0.634
1.7689e+09,nbs,2.5,0,0,0,0.634
1.7689e+09,nbs,2.5,0,0,0,0.634
1.7689e+09,nbs,2.5,0,0,0,0.634
1.7689e+09,nbs,2.5,0,0,0,0.609
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.609
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.59
1.7689e+09,nbs,2.5,0.833333,5.20155,3,0.59
1.7689e+09,nbs,2.5,0.833333,5.20155,3,0.59
1.7689e+09,nbs,2.5,0.833333,5.20155,3,0.59
1.7689e+09,nbs,2.5,3.33333,17.7622,12,0.574
1.7689e+09,nbs,2.5,3.33333,17.7622,12,0.574
1.7689e+09,nbs,2.5,3.05556,16.5345,11,0.574
1.7689e+09,nbs,2.5,3.05556,16.5345,11,0.555
1.7689e+09,nbs,2.5,2.5,13.99,9,0.555
1.7689e+09,nbs,2.5,2.5,13.99,9,0.555
1.7689e+09,nbs,2.5,1.66667,9.83532,6,0.555
1.7689e+09,nbs,2.5,1.66667,9.83532,6,0.542
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.542
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.542
1.7689e+09,nbs,2.5,0.555556,3.55942,2,0.525
1.7689e+09,nbs,2.5,0.555556,3.55942,2,0.525
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.525
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.525
1.7689e+09,nbs,2.5,0,0,0,0.498
1.7689e+09,nbs,2.5,0,0,0,0.498
1.7689e+09,nbs,2.5,0,0,0,0.498
1.7689e+09,nbs,2.5,0,0,0,0.498
1.7689e+09,nbs,2.5,0,0,0,0.479
1.7689e+09,nbs,2.5,0,0,0,0.479
1.7689e+09,nbs,2.5,0,0,0,0.479
1.7689e+09,nbs,2.5,0,0,0,0.452
1.7689e+09,nbs,2.5,0,0,0,0.452
1.7689e+09,nbs,2.5,0,0,0,0.452
1.7689e+09,nbs,2.5,0,0,0,0.452
1.7689e+09,nbs,2.5,0,0,0,0.42
1.7689e+09,nbs,2.5,0,0,0,0.42
1.7689e+09,nbs,2.5,0,0,0,0.42
1.7689e+09,nbs,2.5,0,0,0,0.399
1.7689e+09,nbs,2.5,0,0,0,0.399
1.7689e+09,nbs,2.5,0,0,0,0.399
1.7689e+09,nbs,2.5,0,0,0,0.38
1.7689e+09,nbs,2.5,0,0,0,0.38
1.7689e+09,nbs,2.5,0,0,0,0.38
1.7689e+09,nbs,2.5,0,0,0,0.357
1.7689e+09,nbs,2.5,0,0,0,0.357
1.7689e+09,nbs,2.5,0,0,0,0.357
1.7689e+09,nbs,2.5,0,0,0,0.357
1.7689e+09,nbs,2.5,0,0,0,0.338
1.7689e+09,nbs,2.5,0,0,0,0.338
1.7689e+09,nbs,2.5,0,0,0,0.338
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.321
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.321
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.321
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.321
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.29
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.29
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.29
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.267
1.7689e+09,nbs,2.5,0.277778,1.81818,1,0.267
1.7689e+09,nbs,2.5,0,0,0,0.267
1.7689e+09,nbs,2.5,0,0,0,0.267
1.7689e+09,nbs,2.5,0,0,0,0.251
1.7689e+09,nbs,2.5,0,0,0,0.251
1.7689e+09,nbs,2.5,0,0,0,0.251
1.7689e+09,nbs,2.5,0,0,0,0.225
1.7689e+09,nbs,2.5,0,0,0,0.225
1.7689e+09,nbs,2.5,0,0,0,0.225
1.7689e+09,nbs,2.5,0,0,0,0.225
1.7689e+09,nbs,2.5,0,0,0,0.197
1.7689e+09,nbs,2.5,0,0,0,0.197
1.7689e+09,nbs,2.5,0,0,0,0.197
1.7689e+09,nbs,2.5,0,0,0,0.181
1.7689e+09,nbs,2.5,0,0,0,0.181
1.7689e+09,nbs,2.5,0,0,0,0.181
1.7689e+09,nbs,2.5,0,0,0,0.164
1.7689e+09,nbs,2.5,0,0,0,0.164
1.7689e+09,nbs,2.5,0.555556,3.55942,2,0.181
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.181
1.7689e+09,nbs,2.5,1.11111,6.80481,4,0.181
1.7689e+09,nbs,2.5,2.22222,12.6345,8,0.33
1.7689e+09,nbs,2.5,2.22222,12.6345,8,0.33
1.7689e+09,nbs,2.5,3.05556,16.5345,11,0.33
1.7689e+09,nbs,2.5,3.05556,16.5345,11,0.33
1.7689e+09,nbs,2.5,4.16667,21.2415,15,0.509
1.7689e+09,nbs,2.5,5.55556,26.549,20,0.509
1.7689e+09,nbs,2.5,5.55556,26.549,20,0.509
1.7689e+09,nbs,2.5,8.05556,35.0802,29,0.641
